Data,Z1,Z2
6224,0.478007,1.62525
6225,0.583339,0.558189
6226,1.4933,-0.123696
6227,0.216423,0.196466
6228,-0.565649,1.21257
6229,0.924751,0.797112
6230,-1.98915,0.154214
6231,-0.111493,-0.7834
6232,-1.71258,-0.299709
6233,0.0684694,1.37353
6234,0.20618,2.08206
6235,1.22457,-0.769902
6236,0.0464473,0.961415
6237,-0.265486,-0.921895
6238,0.830815,-1.75068
6239,0.629972,-1.19796
6240,-0.616559,-0.93811
6241,-1.81847,1.33821
6242,-0.915422,-0.94635
6243,-0.787324,-0.800914
6244,2.25634,-0.839717
6245,-0.981241,0.297563
6246,1.11231,-1.70771
6247,-1.70914,-0.214304
6248,-0.229974,-0.343134
6249,1.81471,1.91348
6250,-1.59561,1.34972
6251,1.50279,1.15211
6252,-0.299987,0.244141
6253,0.41645,-0.0398895
6254,1.06927,0.435013
6255,1.13095,0.74851
6256,0.481131,2.01771
6257,-0.48194,-1.97324
6258,-1.08912,-1.24445
6259,0.271648,0.238086
6260,0.816972,-0.693898
6261,-0.998855,-0.364228
6262,0.0901647,0.83832
6263,-0.0416229,-0.29206
6264,-1.26469,0.315123
6265,-0.350537,-1.79228
6266,-0.167558,-1.75197
6267,-0.671899,1.52658
6268,0.566647,1.61702
6269,-0.851025,-1.36739
6270,-0.447996,-0.0386236
6271,2.3009,0.246244
6272,-0.391947,0.215586
6273,-0.474665,-1.25752
6274,-0.171007,1.39029
6275,-1.21173,2.00041
6276,-0.25669,0.878666
6277,0.503753,-3.01008
6278,-0.00147378,0.830884
6279,-0.999853,-0.863353
6280,1.75364,0.692751
6281,0.464489,-0.175404
6282,-0.753241,-0.901367
6283,0.545719,-0.0628525
6284,0.0907887,-1.91737
6285,0.202401,0.956262
6286,-1.31448,1.10802
6287,0.797421,-0.0218713
6288,0.563107,-0.018687
6289,-1.47913,0.230007
6290,-0.17166,0.834292
6291,-0.769906,-0.333983
6292,0.038483,-1.37659
6293,0.750311,0.79054
6294,-0.475162,-0.0259477
6295,-0.888491,1.01403
6296,0.266987,-0.861784
6297,0.591069,0.166875
6298,-3.62332,-0.53642
6299,-0.827924,0.916872
6300,-0.325916,-0.745529
6301,-0.646423,-0.490774
6302,-0.557699,0.0512074
6303,-0.810262,-1.31704
6304,2.08942,-0.773494
6305,-0.287201,0.590935
6306,0.926955,0.276352
6307,0.42331,1.88545
6308,-1.49765,0.740789
6309,1.01156,-0.632464
6310,0.393542,-2.67149
6311,-0.1994,-0.938976
6312,-0.629315,0.638706
6313,0.655852,2.38454
6314,0.685569,-0.0393497
6315,0.505775,1.32721
6316,0.233908,1.28676
6317,0.448581,-0.483842
6318,-0.315741,0.710711
6319,-0.289159,-0.0205779
6320,-1.14419,-2.84795
6321,0.0138927,0.490229
6322,-0.797995,-1.6221
6323,-0.526014,0.10584
6324,0.730884,1.35435
6325,-0.627852,1.19088
6326,2.28887,1.34642
6327,-1.24124,-0.676234
6328,1.54904,-0.34069
6329,0.485188,1.06046
6330,1.93919,-0.605362
6331,-0.0763392,1.53436
6332,-0.904655,0.931638
6333,0.360614,-1.74501
6334,0.123102,1.08764
6335,-0.798577,-0.119949
6336,0.421171,1.17581
6337,-0.932846,-1.07501
6338,0.991447,1.58318
6339,1.98519,-1.42685
6340,-0.732183,-1.30275
6341,0.527605,0.471986
6342,1.59967,-1.43324
6343,-1.27205,-2.03516
6344,-1.31689,1.72165
6345,0.647385,-0.438537
6346,-0.0122698,-1.04465
6347,1.84127,0.87002
6348,0.924307,0.159475
6349,-0.238834,0.0643495
6350,-0.655354,-0.19026
6351,0.55221,-2.057
6352,0.558473,0.361362
6353,1.01395,-0.877058
6354,-1.75704,0.257369
6355,1.20269,0.930125
6356,-0.441387,-0.133667
6357,0.437004,0.85031
6358,0.393347,0.456731
6359,0.30579,0.204925
6360,1.50114,0.472725
6361,0.855591,0.915074
6362,-0.346625,1.93529
6363,-1.40011,0.313429
6364,0.472051,0.274039
6365,1.17627,-0.140048
6366,-0.200508,-0.299914
6367,0.493319,0.625955
6368,0.683255,-2.17732
6369,1.80856,0.175683
6370,-0.0643681,-0.384393
6371,-0.636533,1.45606
6372,-1.08364,-0.0454292
6373,0.812468,1.78391
6374,-1.39673,0.351155
6375,0.839774,0.327096
6376,-0.596102,0.365196
6377,1.7102,0.546502
6378,1.0034,0.968659
6379,0.0569825,0.526952
6380,-0.433885,-0.223278
6381,1.91183,0.393274
6382,0.475182,1.00229
6383,0.0378078,-0.303296
6384,-1.22211,-1.74566
6385,-0.314215,1.10303
6386,0.0836643,2.19422
6387,1.6926,0.390681
6388,-0.425445,0.150807
6389,0.232092,1.57972
6390,0.019242,1.29055
6391,-0.229815,0.142923
6392,0.339929,-1.41952
6393,0.306395,-0.172724
6394,-0.574224,-0.99738
6395,-0.0375465,-1.20643
6396,0.260329,-0.869706
6397,-0.477961,-0.0395455
6398,1.28269,0.571247
6399,0.663089,-0.964967
6400,0.937907,0.193682
6401,0.885181,-0.931926
6402,-0.000695094,-0.852953
6403,-0.47677,-0.769337
6404,-0.66057,-0.38628
6405,-1.22274,0.574467
6406,0.241412,-0.942436
6407,-0.591307,1.65429
6408,-0.593932,-0.545743
6409,-0.332343,-0.748855
6410,0.123394,1.0024
6411,-0.891718,-0.472372
6412,-1.22592,0.638612
6413,0.212301,0.391244
6414,-0.123172,-1.09863
6415,1.19888,1.87502
6416,-1.26454,0.151911
6417,-0.399455,0.307398
6418,-1.9861,0.680517
6419,2.02251,1.57595
6420,-1.49483,-0.937615
6421,-0.379822,-0.182823
6422,-1.17214,0.791546
6423,0.866593,-1.96026
6424,-0.640481,-0.3456
6425,-1.31062,-1.02064
6426,0.378031,0.924757
6427,0.397756,0.459885
6428,-0.577889,-0.748645
6429,0.288778,1.71543
6430,0.423993,0.880755
6431,-0.283268,-2.91465
6432,0.596316,-1.03461
6433,-0.978639,-1.2668
6434,0.945129,1.53001
6435,-1.39893,0.738312
6436,-0.161907,-0.50029
6437,-0.115377,-0.491153
6438,-1.8198,-0.75606
6439,-1.53137,-0.75163
6440,-0.358793,-1.01606
6441,0.761731,-0.684065
6442,0.874686,0.608302
6443,-0.205788,0.971804
6444,-0.243252,1.11698
6445,1.4727,-0.143912
6446,0.531013,0.506173
6447,-0.552437,0.155683
6448,-1.6193,2.5557
6449,1.08527,1.47342
6450,-1.2451,0.297593
6451,-1.09046,0.456974
6452,0.318894,-0.415835
6453,0.436155,-0.834437
6454,1.05203,0.0341045
6455,-0.508346,0.514747
6456,-1.10939,0.171639
6457,-0.165255,0.798509
6458,0.361228,-0.776887
6459,0.587018,-0.154725
6460,0.660129,-0.350909
6461,-0.581671,0.0428519
6462,0.437888,0.377595
6463,-1.12982,-3.20737
6464,0.24113,-0.875382
6465,0.156226,-0.376792
6466,0.559396,-2.28752
6467,-0.743409,0.859361
6468,0.882371,-2.2302
6469,-1.08744,0.638421
6470,0.769877,-0.750381
6471,1.06887,-2.29305
6472,0.999618,0.169509
6473,0.0703791,-1.87411
6474,-0.683022,-0.950197
6475,0.455299,-1.14691
6476,0.590881,0.100081
6477,1.76805,1.55742
6478,-0.500831,-0.924022
6479,1.27948,-0.536621
6480,-0.55351,-0.758609
6481,-1.83443,-0.518482
6482,-1.73017,-0.828305
6483,-0.907378,0.385581
6484,-0.330076,2.16711
6485,1.36127,1.69229
6486,0.776817,-1.10172
6487,1.69176,-0.774125
6488,0.621291,1.49037
6489,0.770139,0.375164
6490,-0.291537,0.109295
6491,0.700359,-1.66922
6492,1.79736,0.907339
6493,0.200791,0.901614
6494,-0.777949,0.578031
6495,-0.0423997,0.0318204
6496,0.341368,0.53344
6497,0.721766,-0.697575
6498,-0.412701,0.479296
6499,-2.5583,-0.492848
6500,1.02013,0.161738
6501,-1.10078,0.341434
6502,0.0316143,0.389138
6503,0.159944,-0.771726
6504,-0.402874,-0.539669
6505,-0.569284,0.23065
6506,-0.145691,-1.0911
6507,2.2428,-1.63495
6508,-1.18527,-2.39771
6509,-0.153956,-1.66708
6510,0.570835,0.485595
6511,-0.545054,-0.845113
6512,-0.584997,0.0487403
6513,-0.866168,-0.636902
6514,1.61458,-0.410372
6515,0.213841,-0.838817
6516,1.66574,0.413526
6517,0.404646,1.21876
6518,0.63448,0.771046
6519,1.13106,1.02834
6520,1.41998,0.767798
6521,0.739929,0.766839
6522,0.710562,-0.996753
6523,-0.376748,-0.211291
6524,-0.69254,-2.42054
6525,1.26579,-1.92151
6526,0.348658,-0.072139
6527,-0.358064,1.49335
6528,0.829645,-1.35058
6529,-0.723074,0.703817
6530,-0.441192,-0.0778208
6531,-0.00192219,0.756539
6532,-0.345707,-0.29828
6533,-0.474088,3.81807
6534,-0.802063,-0.279123
6535,1.81552,-0.220043
6536,-0.014382,0.719354
6537,0.222097,0.163605
6538,0.709979,0.352961
6539,-1.19807,-0.607839
6540,-0.272421,0.157207
6541,-1.00037,-0.325285
6542,-1.0452,-0.590928
6543,-1.71573,0.422621
6544,-0.640755,-0.372717
6545,-1.3093,1.35666
6546,-0.159566,-0.991365
6547,-1.5339,0.333508
6548,-0.656751,0.0243794
6549,0.357925,1.36458
6550,-1.45306,0.0293993
6551,-0.190481,0.297217
6552,0.569032,1.07606
6553,-0.49418,-0.556213
6554,-0.192434,-1.66449
6555,-1.48374,0.736386
6556,-0.365067,-0.188751
6557,-1.31256,2.04201
6558,0.994433,1.58863
6559,-2.31567,-1.58585
6560,-1.90572,1.61141
6561,1.27265,-1.21638
6562,0.431753,-0.7953
6563,0.31772,0.34922
6564,1.01834,-0.00761566
6565,0.797185,-1.15916
6566,0.489653,0.609437
6567,-0.521125,-2.27917
6568,0.240626,0.634351
6569,2.8224,-1.04915
6570,-1.67442,2.90962
6571,1.67727,2.00281
6572,-0.849706,-0.496225
6573,0.4486,-1.55832
6574,-1.02238,-1.00051
6575,0.853706,-0.189134
6576,-0.851514,1.55321
6577,0.614412,-0.239045
6578,1.85109,-2.127
6579,-0.355381,-1.54068
6580,0.743911,0.926259
6581,1.79332,-1.04292
6582,1.67688,-0.70556
6583,0.259045,-0.954707
6584,0.729139,0.954196
6585,0.289751,-0.761656
6586,-0.646776,-1.76765
6587,0.193134,-0.683702
6588,-1.16328,-0.862953
6589,0.540011,2.16325
6590,-0.319845,-2.02931
6591,-1.62525,2.83549
6592,0.769821,0.138604
6593,0.714707,-0.0866234
6594,-0.26622,-1.42944
6595,0.250116,0.111045
6596,0.0975647,-1.30977
6597,-0.360431,-0.90667
6598,-0.219501,-1.50505
6599,0.605226,0.258075
6600,-0.671074,0.121689
6601,0.417159,1.2135
6602,1.61159,0.671912
6603,0.443452,0.91132
6604,-0.844622,-1.62158
6605,0.199694,2.24946
6606,0.553206,1.29546
6607,-1.4348,-0.693336
6608,0.114548,-0.913203
6609,-1.33733,0.716986
6610,-0.392966,1.75739
6611,0.593936,0.253396
6612,-1.28482,-1.59005
6613,-1.06558,-0.720183
6614,1.58326,-1.38015
6615,-0.850794,0.313941
6616,-0.544712,0.935718
6617,0.309942,-0.238656
6618,0.0920545,2.43883
6619,-1.2748,0.825385
6620,1.37609,-1.77249
6621,-1.84467,0.167592
6622,0.0693753,-0.167686
6623,-0.108465,0.406682
6624,-0.624127,-0.674613
6625,-0.367489,0.864458
6626,-1.93834,-0.794868
6627,0.129202,0.769305
6628,-1.01092,-1.2069
6629,0.876985,-1.34981
6630,-1.94787,0.82244
6631,0.752241,-0.597595
6632,0.026592,-1.44817
6633,0.540392,0.546462
6634,-0.329429,-1.99071
6635,-2.11581,-0.804788
6636,-0.073443,0.122888
6637,0.743943,1.39579
6638,-0.28278,-0.283173
6639,-2.39765,0.559961
6640,-1.36896,-1.06649
6641,1.00431,-0.256904
6642,0.236444,-0.720452
6643,-0.746895,1.38879
6644,0.30841,-0.817773
6645,0.924527,0.302682
6646,0.533987,1.07943
6647,1.70779,0.537803
6648,-0.150347,-0.999981
6649,0.208286,0.415413
6650,0.285643,-0.970511
6651,-0.0287427,0.161728
6652,-2.76324,-1.19869
6653,-0.0657137,-0.476798
6654,1.41008,-0.16213
6655,1.76957,0.514653
6656,-0.111763,-0.744325
6657,-1.67956,-0.425345
6658,-2.07138,-1.91654
6659,1.4988,0.549628
6660,-1.6181,-0.237018
6661,0.965206,-0.987722
6662,0.62346,-1.69336
6663,0.620594,-0.913596
6664,-0.509904,0.654841
6665,1.24131,0.182677
6666,-0.543813,-1.22662
6667,-0.714858,0.356156
6668,-0.845593,0.819607
6669,-0.759153,0.343424
6670,-0.179791,-0.59421
6671,-0.515995,-0.400083
6672,0.297189,0.809097
6673,-0.119788,-1.13733
6674,1.24963,1.31916
6675,-1.06712,-0.774929
6676,-1.1759,-0.97132
6677,-0.861263,-0.815788
6678,2.05532,0.642047
6679,1.29541,1.58784
6680,1.80575,-0.34482
6681,1.8046,-0.473433
6682,-0.628203,-1.13142
6683,-0.6687,-1.70494
6684,1.33785,1.20655
6685,1.52866,0.330067
6686,0.511294,1.51564
6687,2.60544,-0.87796
6688,-0.949066,0.00336674
6689,-0.21021,0.289732
6690,2.35587,0.99178
6691,-0.109824,0.357522
6692,-1.04509,0.245345
6693,0.837593,-0.720586
6694,0.398366,-2.26545
6695,-0.835483,1.23528
6696,-0.016216,0.733651
6697,0.441258,1.96539
6698,0.210862,0.961597
6699,0.515314,2.15739
6700,0.10794,-1.43789
6701,-0.625365,0.606379
6702,-1.33503,-0.828489
6703,-0.10281,-1.89772
6704,-1.13082,-0.364827
6705,2.21555,-0.727703
6706,0.266981,-0.202252
6707,-0.0316735,1.83005
6708,0.678935,1.36453
6709,0.61806,1.19302
6710,1.20969,1.55016
6711,2.08226,0.493254
6712,-0.753957,0.823775
6713,-1.26736,-0.759821
6714,1.90582,1.24565
6715,0.218218,0.993322
6716,0.533401,0.178262
6717,3.45344,0.632043
6718,0.988388,-1.71561
6719,0.846497,0.985573
6720,0.280218,-1.01958
6721,-1.64342,0.322487
6722,2.45716,-0.402627
6723,1.46906,-0.34889
6724,-0.544977,-0.919068
6725,-0.534397,-0.0574506
6726,-0.304427,-0.918967
6727,-0.886942,-0.63196
6728,2.03519,1.09642
6729,1.32929,0.501104
6730,-1.70016,-0.000163053
6731,-0.163647,-0.167496
6732,-1.13748,-0.922466
6733,1.74833,-1.28375
6734,0.208751,-0.268991
6735,-0.94477,0.691911
6736,-0.439647,0.668656
6737,1.04338,-1.47256
6738,-0.977212,-1.1003
6739,0.517253,-0.195782
6740,0.503341,-1.92048
6741,1.30495,1.07602
6742,-1.72817,-0.185117
6743,0.509661,-0.883867
6744,0.813041,-0.767898
6745,-0.158091,0.0759457
6746,0.0980988,0.284124
6747,-0.531114,-1.79247
6748,1.32724,0.586824
6749,1.32499,-1.40141
6750,-0.364138,-0.608496
6751,-1.81928,-0.332061
6752,0.965139,0.742275
6753,-0.546441,-0.776409
6754,-0.321531,0.539173
6755,-0.842428,1.18437
6756,-0.656852,0.0444664
6757,3.20526,-1.5379
6758,-0.85966,1.70433
6759,-0.891983,-0.599125
6760,0.444553,0.40715
6761,0.65931,-0.266757
6762,-0.666298,-0.648553
6763,-0.638497,-1.01029
6764,0.468507,1.24445
6765,-1.27733,0.696214
6766,-0.646339,0.0658514
6767,0.0877582,-0.0755867
6768,1.61309,-1.18589
6769,-0.129419,-0.398337
6770,0.186739,-0.982253
6771,-0.168008,-0.131457
6772,1.05111,-0.843939
6773,-0.843741,1.03199
6774,-1.06645,-1.03646
6775,-0.496891,0.324429
6776,0.591709,0.556284
6777,0.573422,-0.468044
6778,1.31863,0.195606
6779,-0.452911,1.85131
6780,1.76171,0.170108
6781,0.0186685,1.30234
6782,0.93309,-0.932062
6783,0.262808,-0.542994
6784,-0.327066,-0.204537
6785,-0.37536,-0.881565
6786,2.34857,0.58113
6787,1.75169,0.350539
6788,-0.22857,0.0673568
6789,0.839852,-1.82268
6790,0.539829,-1.26952
6791,0.974347,0.710277
6792,-0.159394,0.366716
6793,-0.491601,2.7417
6794,-1.74216,-0.910085
6795,-2.43649,-1.45757
6796,0.844764,-0.294619
6797,1.10707,-0.846715
6798,0.971385,-1.1469
6799,-0.276913,1.00416
6800,0.606738,1.94786
6801,0.575587,-1.53423
6802,-0.213037,-0.433255
6803,-1.36215,0.344406
6804,0.462879,0.24367
6805,-0.396652,0.353949
6806,-0.224781,0.438715
6807,-0.49482,0.269827
6808,-1.02611,1.21742
6809,-1.24246,0.813607
6810,-0.866502,-0.0916414
6811,-1.63263,1.51175
6812,1.7447,-1.12939
6813,-1.99895,1.86811
6814,0.789284,0.289268
6815,-0.798183,0.0208967
6816,1.79422,0.674795
6817,-0.532614,0.455463
6818,1.07778,-1.00704
6819,0.991777,-1.04817
6820,0.0421748,0.428405
6821,-0.20238,0.120438
6822,-0.128739,-1.32465
6823,-0.85679,-1.49082
6824,-0.0698488,0.547079
6825,-0.690998,-0.114791
6826,-0.025633,0.409203
6827,1.67551,-0.460578
6828,-1.35582,0.364743
6829,0.342178,-0.845369
6830,0.301166,-1.47013
6831,-0.0661393,0.00510208
6832,0.575072,-0.475672
6833,-1.55186,-0.0263379
6834,-1.50633,-0.788358
6835,1.93747,0.0784328
6836,1.00573,0.70546
6837,0.964394,1.98576
6838,0.664718,-0.517953
6839,-0.485662,1.18968
6840,-2.24646,-0.451119
6841,-1.27337,0.459632
6842,-0.393941,-0.0722938
6843,-0.339366,-0.692517
6844,0.376725,-0.231941
6845,0.874473,0.108711
6846,0.259512,0.855616
6847,0.0729331,-0.177731
6848,2.35463,-0.352518
6849,-0.702608,-0.550406
6850,-1.72823,-0.737527
6851,1.09645,0.0397545
6852,-0.521289,-0.815801
6853,-0.728125,0.113224
6854,0.689515,0.268113
6855,-0.846139,-0.852532
6856,0.0437856,0.630206
6857,0.363808,0.609403
6858,-2.26242,0.317229
6859,-1.92973,-1.59525
6860,-0.349893,0.0623395
6861,0.744928,1.65832
6862,-2.23313,0.814301
6863,0.538139,0.525922
6864,-0.0403605,0.76121
6865,1.17258,1.64153
6866,-0.672011,-0.760468
6867,0.823116,0.123554
6868,1.03171,-1.22335
6869,-0.22383,2.24493
6870,3.91809,0.162375
6871,-0.614799,1.76472
6872,0.223821,0.988927
6873,-0.851098,0.00138719
6874,0.76277,-1.67991
6875,0.99075,1.42011
6876,-0.609321,0.853524
6877,-0.866405,0.292602
6878,-0.137849,-0.704096
6879,0.450564,-1.08964
6880,-1.84211,0.357442
6881,0.0766654,0.41675
6882,-0.0852965,-0.260999
6883,0.398896,-0.493951
6884,-0.3381,-1.57427
6885,-0.413436,1.54776
6886,0.719331,1.24362
6887,0.674469,0.419726
6888,0.631865,0.706938
6889,-0.207385,-0.724319
6890,0.918121,-0.353968
6891,-0.440865,-0.697283
6892,0.27086,-0.228541
6893,-1.08652,-0.422607
6894,-1.77281,0.526491
6895,-1.33793,-1.4607
6896,-0.0668515,1.22528
6897,0.295173,0.398977
6898,0.515696,-0.308168
6899,-0.743145,-0.37417
6900,-1.02903,0.451324
6901,-0.402287,-1.32864
6902,-0.0540951,-1.3284
6903,-1.0516,0.777294
6904,-1.62561,-2.26975
6905,0.147562,0.108525
6906,1.25115,0.388207
6907,0.43699,0.189117
6908,-0.524863,-1.51404
6909,-0.731081,0.094802
6910,-0.458712,0.278852
6911,-0.119174,0.250811
6912,-0.341258,0.772137
6913,1.1854,1.52144
6914,0.887251,-2.57295
6915,0.836748,0.891145
6916,-1.80078,-0.556287
6917,-0.249383,-0.571058
6918,0.616625,-0.9388
6919,1.67731,-0.546645
6920,-0.649569,-0.0971851
6921,-0.411855,-1.12561
6922,-0.141454,1.236
6923,-0.789636,-0.029464
6924,0.195515,-2.12376
6925,0.890006,0.107697
6926,0.338808,-0.682906
6927,0.232244,1.69109
6928,-0.299503,0.00301521
6929,0.712873,-0.381931
6930,-0.613045,0.547045
6931,2.12072,0.0121999
6932,0.944491,0.220295
6933,2.05132,1.08338
6934,-0.188946,-0.12649
6935,-1.09298,0.999292
6936,-0.147622,-1.91484
6937,0.860732,-2.2457
6938,0.284126,-1.11631
6939,1.29451,-0.405746
6940,-1.27659,-0.830368
6941,-1.46122,0.388594
6942,-1.76561,0.00287774
6943,0.560346,-0.21628
6944,1.12349,-0.346472
6945,-0.963092,2.07182
6946,-0.296943,1.00783
6947,0.713499,-1.97758
6948,-0.666566,0.204512
6949,1.69254,0.0740447
6950,-0.479891,2.65296
6951,0.197458,-0.17542
6952,-0.824509,-0.911683
6953,-0.188778,-0.657426
6954,1.29191,-0.149296
6955,0.218659,-0.423063
6956,-0.590465,1.3994
6957,0.741365,1.43036
6958,1.6972,-0.321058
6959,0.412597,-0.271145
6960,0.0259492,0.485011
6961,0.542461,-0.260275
6962,0.389039,-0.215691
6963,1.79914,-0.872163
6964,2.03438,0.597173
6965,-0.774294,-0.0326092
6966,-1.947,0.599004
6967,0.260982,-0.560726
6968,1.18266,0.20662
6969,0.180571,0.757256
6970,-1.70292,-0.214518
6971,-0.60273,-0.662614
6972,0.880493,-1.73775
6973,-0.135354,1.81944
6974,-0.983803,-0.720208
6975,1.32211,0.529036
6976,-2.164,0.413446
6977,-0.273525,-1.37197
6978,-0.773067,-0.0313696
6979,0.602959,0.811417
6980,0.580181,-0.501655
6981,0.300779,0.378205
6982,0.159561,0.0781452
6983,-0.377849,0.530787
6984,-0.714625,1.07964
6985,-0.664504,0.96129
6986,-1.66739,-0.125409
6987,-1.42855,-0.790044
6988,0.810121,-0.55309
6989,0.647614,1.09431
6990,-0.230321,-1.18243
6991,-0.743192,0.261835
6992,-0.831921,0.541812
6993,-0.683476,-1.06736
6994,-0.045645,0.135007
6995,-0.108831,1.52207
6996,0.877536,-0.0296269
6997,-0.709617,-0.867938
6998,-0.59556,-0.562167
6999,0.935418,0.351396
7000,-0.253384,-1.98157
7001,0.447479,-0.187776
7002,-1.20696,-1.15915
7003,0.107968,0.404349
7004,-0.740751,1.12097
7005,-0.210777,0.700006
7006,-0.0335497,-0.783229
7007,0.596982,-0.871268
7008,-0.708761,-0.643032
7009,-0.383886,0.541904
7010,-0.524819,-0.954256
7011,-0.589854,-2.06613
7012,-0.580938,0.1457
7013,-0.880828,-0.0448822
7014,0.0399969,0.295866
7015,-1.29344,-0.707893
7016,0.699054,1.80623
7017,-0.0324962,1.17452
7018,0.370476,1.03241
7019,1.80082,0.122776
7020,1.63287,0.689255
7021,-0.295202,-0.502881
7022,-0.210569,0.629168
7023,-1.47899,1.0457
7024,-1.83304,-0.929989
7025,-0.423078,-0.4749
7026,0.243037,1.23948
7027,0.497262,1.19737
7028,-1.58254,-0.789587
7029,-1.11201,-1.7738
7030,0.0273355,-0.0761302
7031,0.309441,1.87327
7032,-0.117988,-0.457142
7033,-0.909559,-1.01664
7034,-1.44926,1.28577
7035,0.89076,0.362988
7036,-0.00152457,0.557936
7037,-0.245809,-0.00238038
7038,-0.790669,0.93918
7039,0.0525376,1.61348
7040,0.0863217,-0.272336
7041,0.0796167,2.04683
7042,0.293742,-0.144909
7043,-0.839584,2.3418
7044,0.0861752,-0.0318829
7045,2.49107,0.784464
7046,0.252518,0.383171
7047,-0.313701,-0.218565
7048,-0.525736,0.552119
7049,0.708314,0.508688
7050,-0.0781411,0.519729
7051,-0.960322,-1.16043
7052,-1.26354,0.223123
7053,0.669005,-0.628952
7054,-0.326838,0.43088
7055,0.929187,0.813756
7056,2.25406,-0.37201
7057,-1.42481,0.965358
7058,-0.0845434,0.876883
7059,0.485893,0.940551
7060,-0.57037,-0.596239
7061,-0.159952,0.876576
7062,0.702305,0.654448
7063,0.0955067,0.718942
7064,-1.77594,0.118172
7065,1.86443,-0.131064
7066,1.27854,0.0291796
7067,0.637989,-0.820145
7068,0.45515,-1.21179
7069,-0.940316,1.35196
7070,-0.298064,1.02029
7071,2.44404,-0.18453
7072,0.968392,0.496811
7073,-1.95511,0.328259
7074,-0.326994,0.64398
7075,1.81892,0.642983
7076,-0.0821488,1.50566
7077,0.0202454,0.412496
7078,-0.841139,-1.65418
7079,0.237595,0.730099
7080,-0.0173892,-0.157557
7081,-0.14269,-0.0794502
7082,0.723073,-0.550609
7083,-0.147843,1.07728
7084,0.615202,-0.122866
